text,human_wrote
"['@trvsbrkr', 'see', 'travis', 'good', 'dad', '!']",1
"['tried', 'goign', 'SB', 'SS', 'page', 'working', '!', '!']",1
"['@mileycyrus', ':', 'Hello', 'miley', '!', '!', 'love', 'u', '!', '!', '!', 'pretty']",1
"['@DYAMOND24', 'lol', 'come', 'see', '2mm', 'well', 'today']",1
"['Pretzels', 'Sunkist', 'juice', 'snacks', '.', 'gonna', 'rainy', 'afternoon', '.']",1
"['want', 'go', 'home']",1
"['home', ',', 'thinks', 'noel', 'shames', ',']",1
"['feels', 'completly', 'blindsided']",1
"['@', 'work', 'feel', 'like', 'bein', 'dis', 'bitch', 'today']",1
"['im', 'doghouse', ',', 'mommi', 'found', 'shoe', ""'"", 'Rockerised', ""'"", 'n', 'dont', 'like', '...', 'say', 'shoes', 'cost', '200', 'dollars', '..', 'look', 'betta', '..', 'dont', 'agree']",1
"['Preparing', 'french', 'presentation', 'tomorrow', '.', 'goes', 'sunday', '!']",1
"['trying', 'set', 'facebook', 'page', 'would', 'let', '...']",1
"['going', 'miss', 'Kat', '(', '@angelpiekitkat', ')', 'summer', 'school', 'tomorrow', 'least', ""i'll"", 'still', 'talk', 'see', 'thrusday', '!', '!', '!']",1
"['new', 'piercing', 'upper', 'lip']",1
"['Headed', 'mall', '...', 'LOATHE', 'shopping', ',', 'esp', 'tired']",1
"['Tatum', 'lost', 'pocket', 'dictionary', 'plane', '.']",1
"['happening', '?']",1
['@brandyecupcakes'],1
"['Enjoyng', 'listening', 'Elton', 'John', 'tinkering', 'computer']",1
"['wishing', 'laying', 'pool', 'instead', 'work']",1
"['@AntHevia', 'dude', '.', 'happen', 'see', 'ears', 'afterwords', '.', 'know', 'ryan', 'left', 'mic', 'retrieved', '.', 'sorry', '.']",1
"['Phew', '...', 'away', 'Twitter', 'days', ',', 'snowed', 'work', '...', 'miss', '?']",1
"['@NicoleJensen', 'Oh', 'sorry', 'dude', '.', 'got', 'excited', 'stuff', '.', 'move', 'like', '?', 'Really', 'sorry', 'sure', 'protocol', '.']",1
"['@kaz2251', 'want', 'daddy', 'badly', 'understand', 'Diane', ""Keaton's"", 'character', 'felt', 'movie', '.']",1
"['Going', 'see', 'Wolverine', 'tonight', 'Cant', 'wait', '!', 'Hugh', 'Jackman', 'much', '!']",1
"['@fayebug', 'loooove', 'Eric', '.', 'Except', 'doesnt', 'memory', 'hes', 'lovestruck', 'last', 'book', 'WANT', 'LULZY', 'ERIC']",1
"['came', 'sick', 'one', ',', 'everyone', 'else', 'borked', 'crying', 'home', ""I'm"", 'raring', 'go', '.', 'Saturday', 'night', 'fail']",1
"['Landed', 'Seattle', '-', 'slowest', 'PDX', 'Seattle', 'prop', ""I've"", '!', 'Must', 'grab', 'drink-o']",1
"['@bradiewebbstack', 'bradie', 'please', 'reply', 'would', 'make', 'day', 'better']",1
"['need', 'talk']",1
"['annoyed', '...', 'Ping.FM', 'GTalk', 'account', 'MIA', '.']",1
"['iPhone', '3', '.', 'Download', 'timed', '.', 'Trying']",1
"['@theSLaBeouf', ""I'm"", 'good', ',', 'would', 'even', 'better', 'replied']",1
"['Hates', 'expenses']",1
"['http://bit.ly/l5fl9', 'Travel', 'Photos', '!', 'Figured', 'Wordpress', 'galleries', '...', '3', 'months']",1
"['lost', 'money', '!', '!', 'good', '...', 'may', 'problem', '.']",1
"[""'"", 'took', 'bubble', 'knowing', 'defence', 'weak', ""'"", 'sobble']",1
"['Rain', 'Day', '3', 'Royl', 'Cornwl', 'Show', 'huge', 'crowds', 'churches', 'tent', '.', 'Skate', 'ramp', 'limits', 'tho']",1
"[""I'm"", 'bit', 'dissappointed', 'shinee', 'performed', '2', 'songs', 'sooo', 'short', '!', 'ss501', 'awesome', '!']",1
"[""I'm"", 'ready', 'baby', '3', 'tomorrow', 'growing', 'fast', '...']",1
"['@LovinLoreal', 'DRAMA', '!', '!', '!', 'mouth', 'watering', 'rest']",1
"['@RealMattLucas', ""can't"", 'reply', 'back', 'via', 'DM', 'need', 'follow', ':p', '*', 'gets', 'coat', '*']",1
"['@kusasi', 'Lol', 'Tweet', '&', 'Eat', '!', 'Multi', 'Tasking', 'Woman', 'see', '!', 'ha', 'ha', 'Enjoy', 'moment', '.']",1
"['parked', 'car', 'quite', 'badly', ',', 'wondering', 'weather', 'go', 'rectify', ',', 'wish', 'good', 'driver', 'xx']",1
"['getting', 'ready', 'another', 'night', 'work']",1
"['@purugovind', 'Lot', 'work-related', 'tweets', 'mate', 'careful', ',', 'boss', 'read', '.']",1
"['yep', '@ramysade', ',', ""I'm"", 'sure', 'lovely', 'wife', 'would', 'happy', 'see']",1
"['@VikkiS', 'start', 'complaininggg', '.', 'sun', 'two', 'years', 'lol']",1
"['@Sarah_Davey', 'neither']",1
"['supposed', 'fun', 'summer', '.', 'Lets', 'go', 'one', '.']",1
"['Bath', '/', 'Shower', '.', 'Yea', '!', 'heard', 'Em', ',', 'Naomi', ',', 'Jeff', ',', 'Donna', 'day', '.']",1
"['@jeorgina', 'Good', 'luck', 'voted', '~']",1
"['Think', 'guest', 'airbed', 'sprung', 'leak', ',', 'keeps', 'deflating', '.', 'Grrrmph']",1
"['Gentlemen', 'start', 'engines', '!', '!', 'indie', 'race', 'bout', 'start', 'whoohoo', '!', '!']",1
"['got', 'done', 'rockin', 'south', 'beach', '.', 'got', '-', '95', 'sky', 'blue', '.', 'rain']",1
"['@sweetstarsky', 'ahh', 'well', 'gone', ',']",1
"['@gillismail', '@d4nz', ""ya'll"", 'ones', 'cant', 'see', 'Maybe', 'twitter', 'link', 'something', '?', '?']",1
"['@ToThink', ""can't"", 'handle', 'days', 'like', '...', 'Even', 'chocolate', 'help', '.']",1
"['Good', 'morning', 'everyone']",1
"['@taylorswift13', 'KiddKraddic', 'bragging', 'today', '.', ',', ""I'm"", 'going', 'buy', 'cd', 'see', 'fuss', '.']",1
"['@GlamourGurl313', 'turn', '23', '16', 'day', 'chillin', ',', 'party', ',', 'play', 'ball', ',', 'work', ',', 'fix', 'computers', '...', 'regular', 'stuff']",1
"['@jamestubb', 'omg', 'yessssssssssss', ',', ""can't"", 'even', 'guess', 'whats', 'going', 'happen', '!', 'omg']",1
"['Stupid', 'Brooke', 'marathon', '!', '!', '!', 'missing', 'Daisy', 'Love', 'tonight', '!', 'need', 'trashfest']",1
"['@paperbackjack', 'writer-Mama', 'challenge', 'continues', '!', 'LOL', 'squeak', 'little', 'bits', 'making', 'slow-but-forward', 'progress', 'novel', '.']",1
"['OK', ',', 'pouring', '&', 'cold', '(', 'cold', ')', '...', 'office', 'heater']",1
"['ewwwwww', 'assignment', 'due', 'tomorrow', 'im', 'finnised', '!', '!', '!']",1
"['@JLew331', 'ur', 'makin', 'blushhhhh']",1
"['NEED', '20', 'VOTES', 'GET', '700', 'http://bit.ly/tbt66', 'VOTE', 'VOTE', 'VOTE']",1
"['@tylerhilton', 'went', 'eat', 'troy', 'amicis', 'tonight', 'brought', '.', 'idea', 'u', 'crossed', ""t's"", '.', 'awesome', 'u', '.']",1
"['min', 'im', 'going', 'update', 'site']",1
"['wants', 'go', 'see', 'third', 'eye', 'blind', 'san', 'jose', 'thursday', 'drinks', 'amazing', '/', 'free', 'music', '!']",1
"['@ddlovato', ""I'm"", 'stck', 'revisin', 'lucky', 'allwd', 'see', 'friend', 'Saturday', '.', ""I'M"", '!', ""We're"", 'makin', 'evenin', 'Englandd', '.', 'need', 'sleep']",1
"['@omygoshashley', 'yep', '!', 'thinking', '!', 'good', 'choice', '!', 'promote', ',', '!']",1
"['@AlexDScott', 'um', 'yeah', 'left', 'running', 'stuff', 'mac', 'came', 'back', 'health', 'tasks', '!', 'xOXo']",1
"['back', ',', 'great', 'MAD', 'monday', 'meeting', 'tomorrow']",1
"['@pf_c', 'Awwww', 'thanks', 'much', '!', 'feel', 'like', ""I'm"", 'almost']",1
"['@db0y8199', 'cause', 'u', 'say', '..', 'follow', '@Cash07', '..']",1
"['@jaymzsial', 'Snow', 'June', '?', 'hope', 'come', 'MN', '.']",1
"['BLOGGGGGG', 'TIME', 'JAJAJAJAJAJAJAJAJA', 'MISTY', 'LOVES', 'U', ',', 'ACTUALLY', 'AUTUMN', 'MARCOS', 'LOVES', 'U', '2', ',', '2', '!', 'U', '3', '""', 'rock', 'world', '!', '""']",1
"['watching', 'jon', 'kate', '...', 'feel', 'bad', 'Kate', '!', 'amazing', 'woman']",1
"['sick', 'stupid', 'cold']",1
"['morning', 'loves', 'danny', '&', 'getting', 'ready', '.', 'love', 'treat', 'like', 'girl', '?', 'hahahah', '.', 'chicago', 'w', '/', 'mommies', '!']",1
"['Star', 'Trek', ':', '...', 'fucking', '...', 'WOW', '!', '!', '!', 'Something', 'everyone', '!', 'love', 'new', 'Kirk', '!', 'Operation', 'MD', 'Present', ':', 'Complete']",1
"['waiting', 'em', 'thao', 'hk', 'airport', ',', 'thao', 'said', 'baby', 'bung', 'bu']",1
"['boat', ',', 'getting', 'ready', 'part', 'two', ""LORYNE's"", 'goodbye', 'party']",1
"['love', 'mcdonalds', 'workers', 'enthusiastic', 'say', 'look', 'like', 'actress']",1
"['http://twitpic.com/7ie0v', '-', 'stole', 'shirt', 'brother', 'im', 'BAMF', ';)']",1
"['@SuziDafnis', 'Thanks', 'link', 'http://tweaktoday.com/', 'fun', 'idea', '!', 'Also', 'found', '@tweaktoday', 'Twitter', '.']",1
"['Cleaning', 'house', 'bored', '!', '!', '!']",1
"['@oneintheword', '...', 'b', '.']",1
"['ironyâ', '\x80', '\x99', 'air', '.', 'good', 'yet', 'unfortunate', 'day', 'well', '.', 'thatâ', '\x80', '\x99', 'life', 'http://tumblr.com/xwu1xtc3q']",1
"['opened', 'gate', 'mom', 'rained', 'hard', 'im', 'wet', '...', 'fun', '...', 'wanna', '...', 'hahaha', '...', 'rain', 'stopped', '...']",1
"['@ronnyvengeance', 'awhh', 'fair', 'enough', '.', 'going', 'sister', '?', 'thats', 'cute', '!', '!', '!']",1
"['@aliciiajones_jk', 'byeee']",1
"['@LironD', 'keep', 'dreamin', ""'"", '!', '!', '!', 'Though', '...', '...', 'hook', 'LOL']",1
"['@Bex_TOforWC', 'congrats', '!', '!', '!', 'waiting', 'day', 'become', 'aunty', '1st', 'time', '!', 'darn', 'siblings', '...', 'ready', 'yet', '!']",1
"['@onewmphoto', 'First', 'Russians', 'interrogate', ',', '-', 'NKR', 'must', 'looking', 'like', 'safe', 'place', 'go', '...']",1
"['@DreamsAnais_MJA', '..', 'know', 'gon', 'yelling', '&', 'cussing', 'upgrades', 'u', 'go', '.']",1
"['big', 'time', 'crush', 'taylor', 'swift', 'wont', 'notice', 'makes', 'real', 'sad', '...']",1
"['@siddharthroy', 'still', 'twitterfone', 'invites', '..', 'could', 'really', 'use', 'one', '...', 'pleeeeease', '!', '!', '!']",1
"['@Geekvibes', 'Yup', ""I'll"", 'go', 'airport', '!']",1
"['bummed', 'camping', 'trip', 'NY', 'got', 'cancelled']",1
"['grrrr', 'dont', 'wanna', 'anymore', '!', 'taking', 'tomuch', 'outta']",1
"['@SilentMandie', 'interesting', ',', 'definitely', 'important', 'die', 'playoff', 'game', '.', 'Gah', '.']",1
"['@hip2Nashville', ""i'll"", 'cry', 'bash', 'twilight', '!']",1
"['got', 'finsh', 'crushin', 'stage', '@', ""bino's"", 'beat', 'comedy', 'show', '...', 'b-day', 'party']",1
"['airport', 'pick', 'emily', 'china', '!', 'stoked', '.']",1
"['hate', 'day', '!', '!']",1
"['Juss', 'woke', 'frm', 'bomb', 'power', 'nap', 'gotta', 'get', 'ready', 'jess', ""'"", 'grad', 'celebration']",1
"['@ddlovato', 'lucky', ',', 'wanted', 'go', 'badly']",1
"['@catsuncle32', 'Blahh', 'tomaytoe', ',', 'tomaatoe', '*', 'steals', 'spag', '*', 'Theres', 'food', 'fridge', 'bad', 'timesss']",1
"['@xjoeejonaasx3', 'ahah', 'didntt', 'see', '?', ':', 'DANCED', 'SiNGLEE', 'LADiiEEES', 'xD', 'heels', '&', 'dress', 'beyonce', 'wore', 'ahahahhaah']",1
"['@babygirlparis', 'http://twitpic.com/6imb6', '-', 'Super', 'cute', 'guys']",1
"[""I'm"", 'incomplete', 'without']",1
"['miss', 'bestfriend', ',', 'left', 'wisconson', '/', 'nebraska', 'TWO', 'weeks']",1
"['correction', '...', 'bringing', 'Boo', 'Berries', 'Mexico']",1
"['wayy', 'Seal', 'Beach', 'eating', 'biscuits', '!']",1
"['@Sion71', 'hope', 'ok', 'busy', 'end', 'thoughts', 'way', '(', 'hug', ')']",1
"['@RyanSeacrest', 'Ryan--I', 'heard', 'rumors', 'meet', 'greet', 'idol', 'shows', '?', ""I'll"", 'Dallas', 'one--let', 'know']",1
"['@die_lavish', 'Hmm', '.', 'Actually', ""I'm"", '.']",1
"['bummed', '!', 'purse', 'stolen', 'store', 'n', ""brother's"", 'car', 'key', 'costs', '$', '600', 'replace', 'micro', 'chip']",1
"['Urgently', 'need', 'EUR', '135154', 'Porsche', 'Panamera', '.', 'CFO', 'tells', 'go', 'jump', 'lake', '...']",1
"['Random', 'tweets', 'amuse']",1
"['@sdbroscious', 'made', 'decision', 'based', 'GA', 'willing', 'give', 'OH', 'wasnt', 'short', '...', 'miss', 'lets', 'lunch']",1
"['@twingly25', 'hope', 'yard', 'sale', 'goes', 'well', 'today']",1
"['@gilberke', ""I'm"", 'glad', 'everything', 'perfect', '!', ""I'm"", 'sad']",1
"['@gravitywins', '@MrsBelcher', 'rocks', '!', ""can't"", 'wait', 'see', 'new', 'place', '.']",1
"['Cities', 'digging', 'old', 'laws', 'create', 'cash', '/', 'revenue', ',', 'Toledo', 'Ohio', 'Residents', 'vouch', '!', 'Parking', 'car', 'unpaved', 'driveway', 'costs', '$', '25', '!']",1
"['@mileycyrus', 'hi', 'miley', 'cute', '<3']",1
"['bed', 'night', 'x', 'x']",1
"['miss', 'Bali', 'Paper-Garlfrayn', '.', 'Good', 'drunkie', 'times', '.']",1
"['Sooooo', 'Sick', '..', 'doctors', 'tomorrow', 'morning', 'PRAYING', 'better', 'Alpha', 'Gamma', ""Delta's"", 'Formal', 'weeekend', '!', '!', '!']",1
"['@garrett07', 'wat', 'kind', 'deals', 'ya', 'mind', 'asking', '?', 'love', 'ya']",1
"['Woke', 'pain', '.', 'Arse', ',', 'never', 'get', 'doc', 'appt', 'long', 'weekend']",1
"['@rboscia', 'hopefully', 'soon', '.']",1
"['@tommcfly', 'marvin', 'makes', 'want', 'get', 'kitten', '!', 'housemate', 'allergic']",1
"['@veshiy0leg', 'bowling', 'Socialize', '...', 'Talk', '...', 'Enjoy', 'fresh', 'air', 'great', 'company', '...']",1
"['@BradFraser', 'Arctic', 'Monkeys', 'Josh', 'Homme', 'helm', 'http://bit.ly/TJgmw']",1
"['@centrinoduo91', ""I'ma"", 'gunna', 'get', 'inFamous', 'tomorrow', ',', 'probs', 'like']",1
"['@russianlovedoll', 'SAW', 'TODAY', 'BABE', '!', 'really', 'something', 'hair', '.', 'oh', 'yes', ',', 'thank', '!', 'might', 'see', 'doc', 'tmrr']",1
"['@Denise_V', 'yet']",1
"['@Alyssa_Milano', '77,000', 'followers', '.', 'humanlyIMPOSSIBLE', '2', 'respond', '2', 'everyone', '.', 'unless', 'want', 'staffer']",1
"['@kirstytbsmcr', 'wow', 'really', 'keep', 'writing', 'letters', '&', 'stalking', 'lmao', '.', ""she'll"", 'give', '!', '!']",1
"['work', '...']",1
"['never', 'thought', 'could', 'soo', 'bored', '..', 'bt', '..', 'damn']",1
"['@ammd23', "":'("", 'cry', 'Heath']",1
"['@lilyroseallen', 'really', 'get', 'sleep', ',', 'staying', 'never', 'works']",1
"['Fun', 'weekend']",1
"['snugged', 'bed', '.', ""I'm"", 'freezing']",1
"['@courtneyjayneee', 'preety', 'keen', 'snuggles', '/', 'big', 'spooning', '...', 'soo', 'cold', '.', '!', 'fangz', '?']",1
"['Note', 'self', ':', 'Target', 'Always', 'waaaaaay', 'better', 'wal-mart', '.', '&', 'closer', 'Bevmo', '.']",1
"['@brightonseagull', 'unless', 'steak', 'declared', 'vegan', '!']",1
"['@nkirchmar', 'hey', 'text', 'new', '#', 'dumb', 'self', 'delted', 'message', 'mess', 'friday']",1
"['@ChellyBum', 'hahha', 'knowww', '!', 'turn', 'phone', 'works', '!', 'lame']",1
"['@mileycyrus', 'u', 'came', 'germany', 'thouugh']",1
"['@Dazzled914', 'Lol', 'wish']",1
"['@VernaeWilliams', 'WOW', '!', '!', 'GOT', 'DEDICATED', 'FANS', 'SEE', '!', '!', '!']",1
"['@simplyvanessa', 'miss', ""i'm"", 'sure', ',', 'soul', 'mate']",1
"['@scoopz', ""I'm"", 'looking', 'forward', 'new', 'software', 'update', '.', 'great', 'updates', '/', 'upgrades']",1
"['nice', 'bath', 'read', 'magazine', 'Found', 'whole', 'pile', 'old', 'Glamour', 'magazines', 'wardrobe', '.', '@lufii', 'happy']",1
"['@RespectMileyC', 'Ok', 'thanks', 'yeah', 'im', 'good', 'websites']",1
"['@GlitterAbuser', 'Thank', '.', ""I'm"", 'sorry', 'seems', 'selfish', 'douche', 'man', '.', 'Maybe', 'get', 'better', '...']",1
"['@iamjonathancook', 'http://twitpic.com/4iy98', '-', '.']",1
"['@jeremyrobsmith', 'mmm', 'want', 'come', '!']",1
"['@AmyAsmar', 'sorry', '<3', 'amy', 'though']",1
"['feel', 'good', '!', '!', '!', '...', 'smh']",1
"['@vampyremelayah', 'wicca', ',', 'dont', 'care', 'anyone', 'says', 'dont', 'like', 'trust']",1
"['noooooooo', 'ABC', 'dropping', 'SURVIVING', 'DISTURBIA', 'global', 'sadness', '!']",1
"['@rcheller261', 'dude', 'might', 'go', 'nah', 'sorry', 'man', 'next', 'time', 'nalang', 'ulet', '..', '>', '<']",1
"['soulja', 'boy', 'yu', 'sexxi', '...', 'lol']",1
"['twitter', 'Adium', 'sooo', 'confusing', '*', 'sticks', 'EventBox', '*']",1
"['@TCJFResh', 'see', '.', 'likes', '.']",1
"['myspace', 'boring', '.', 'entertain']",1
"['@cassper11', 'haha', ""that's"", 'alright', '!', 'really', 'wish', 'could', 'remember', 'dreams']",1
"['@JimmyG77', 'ur', 'right', '!', 'sat', 'desk', ',', '...', 'Considerably', 'less', 'optermistic', '.', 'Half', 'hour', 'ago', '!', 'oooo', ""what's"", 'point', '.']",1
"['@jillputty', 'Happy', '1st', 'bday', 'Cami', '!', '!', '!']",1
"['@LoukiaC', 'Twit', 'stalking', 'LANG', 'TIME', '.', 'respond']",1
"['@tkavitha', 'new', 'office', 'good', '.', 'Come', 'take', 'look', '.', 'almost', 'set', 'u', 'madam']",1
"['must', 'feeling', 'bit', 'better', 'today', '!', 'sense', 'humour', 'full', '""', 'strange', '""', 'mode', '.', 'Energy', 'still', 'low', ',', ""I'm"", 'trying', '!', 'Wife', 'sick']",1
"['@cucbka', ""I'm"", 'voting', 'better', 'nick', '!']",1
"['worst', 'part', 'trip---wasting', '2.5', 'hours', 'going', '/', 'airport']",1
"['oh', 'man', '!', 'orlando', 'lost', '...', 'bummer', '.']",1
"['working', 'double', 'tomorrow', 'FML']",1
"['back', 'home', 'gonna', 'miss', 'every', 'one']",1
"['@LenStorm', 'would', 'like', 'see', 'Boston', 'pull', '.', 'Paul', 'Ray', 'really', 'tho', '..']",1
"['@', 'mats', ""he's"", 'cutie']",1
"['believe', 'nice', 'song']",1
"['ahh', ',', 'maccas', 'lunch', 'home', 'early', '.', 'love', 'wednesdays']",1
"['tummy', 'hurts', 'must', 'something', 'ate']",1
"['@mairaf', 'hope']",1
"['coatbridge', 'scared', 'life', 'iran', 'safer']",1
"['tweeeeeet', '!', 'first', 'time', 'using', 'thing', ',', 'brand', 'new', 'Sidekick', 'LX', '2009', '.', 'hi', ',', 'nobody', ""who's"", 'listening', '!']",1
"['watching', 'Becoming', 'Jane', '.', 'aww', ',', 'James', 'McAvoy', 'irresistibly', 'hawwttt', '!', '!']",1
"['@kicksrve', 'looks', 'good', '.', 'got', 'yr', 'yahoo', 'mail', 'well']",1
"['Sooo', '...', 'today', ""i'll"", 'studying', 'computer', 'theory', 'DAY', '!', '...', 'exam', 'tomorrow', '!']",1
"['Heading', 'airport', '.']",1
"['Bad', 'news', ':', 'tarp', 'back', ""we're"", 'back', 'rain', 'delay', '#reds']",1
"['came', 'back', 'class', 'trip', 'today', '.', 'people', 'didnï', '¿', '½', 'get', 'last', 'trip', 'together', '.', 'slept', 'early', '.', 'sun', 'shinin']",1
"['@Gkmck', 'soooo', 'loud', 'travel', 'central', 'london', 'crap']",1
"['Ugh', '...', 'feel', 'sick', 'right', 'Blahh', '):']",1
"['Nose', 'swollen', 'headache', '.', 'wannntttttt', 'waterrrrr', '.']",1
"['@masarat', '@adnanmahmud', 'Thank', 'much', 'twitterverse', 'kind', '!']",1
"['@indiecindy93', '-', 'shout', ""'"", 'know', 'Michael', 'Jackson', 'Gary', 'Glitter', ""'"", 'run', 'fearing', 'lives', 'lolz', 'xx']",1
"['heading', '2', 'gig', '.', 'Starts', '@', '1pm', '.', 'finished', 'band', 'practise', '5min', 'ago', '.', '2', 'make', 'matters', 'worse', 'im', 'losing', 'voice', '.']",1
"['@memunish', 'yeah', '!', 'black', 'eye', 'well', 'u', 'mumbai', '?']",1
"['tweetdeck', 'fix', '0r', '.', 'Still', 'smiling']",1
"['Ana', 'Ivanovic', 'Rafael', 'Nadal', 'French', 'Open']",1
"['finished', 'babysitting', 'brooke', 'faith', 'maddy', '.', 'face', 'masks', 'getting', 'yellow', 'nail', 'polish', 'brooke', 'put', 'us', '.', 'stained', '..']",1
"['@TheRealestCiCi', 'lol', '-', '-', ""i'm"", 'mindset', 'OBVIOUS', 'reason', '.', 'would', 'proud', 'yesterday', '.', ""I'm"", 'sticking', 'guns']",1
"['@Winsorandnewt', 'shed', 'really', 'anyone', 'would', 'need', '.', 'Quiet', 'nice', '.']",1
"['Crabtree', 'Seth', '&', 'Noah']",1
"['@taylorswift13', 'hey', ""i'm"", 'tx', 'never', 'got', 'see', 'dateline', 'special']",1
"['Going', 'sleep', '05:00']",1
"['gonna', 'log', 'know', '@donniewahlberg', 'tweet', 'soon', '(', 'cause', 'always', ')']",1
"['Loving', 'Things', 'Around']",1
"['@jessicaca', 'believe', 'died', 'ABDC']",1
"['@MsRemix', 'pray', '!', 'Trying', 'remain', 'positive', '.', '!']",1
"['Feels', 'better', 'things', ',', 'really', 'right', 'even', 'got', 'one', 'interview', '.', 'Hopefully', 'soon', '!']",1
"['@STOashley', ""I'm"", 'bengals', 'fan', ',', 'laugh', ',', 'least', ""we've"", 'super', 'bowl', '.', 'anyway', ',', 'ask', 'bengals', 'trivia', '.', 'reds', '.']",1
"[""Dosen't"", 'want', 'awake']",1
"['@taylorswift13', 'read', 'blog', ',', 'hilarious', 'haha', 'made', 'rofl', '..', 'wish', 'US', 'could', 'see', 'tour']",1
"['@ATTFJamie', 'Free', 'SW', 'list', 'Twitter', 'apps', '?', '?', '?']",1
"['@e_tay', ',', 'love', 'uno', '.', '?']",1
"['@kdaly100', 'gano', 'irlanda', '?', 'need', 'manicure', '?']",1
"['feel', 'like', 'asolute', 'pile', 'shit']",1
"['really', 'thinks', 'Lady', 'Gaga', 'weirdo', '.', 'LOVE', '.']",1
"['Ahhh', 'tired', '...', 'think', ""I'm"", 'going', 'cancel', 'plans', 'tonight', ',', 'feel', 'bad', 'tho']",1
"['Ouch', ',', 'fingers', 'sore', 'making', 'jewellery']",1
"['drove', 'truckload', 'live', 'hogs', '..', 'look', 'comfortable']",1
"['way', 'CFC', '...', 'late', '...', 'way', '.', '#fb']",1
"['Came', 'home', 'lunch', '..', 'bad', ""can't"", 'stay', 'home', 'take', 'nap']",1
"['@la_florecita', 'thanks', '!', 'founf', 'odd', 'pastor', 'said', 'something', 'morning', '...']",1
"['gonna', 'head', 'manhattan', 'morning', 'lunch', 'fly', 'home']",1
"['@Mattmillerx', 'welcome']",1
"['@SheaStarrM1', 'could', ';', 'wnat', ';', '...', ""I'll"", 'understand', ';', 'let', 'know', '...', ""can't"", 'make', 'single', 'error', '...']",1
"['@MCHammer', 'luv', 'cute', 'fam']",1
"['person', 'next', 'couch', 'right', 'one', 'never', 'want', 'leave', '.', ""there's"", 'nothing', 'make', 'stay', '.']",1
"['twiittter', 'f4ririrn']",1
"['@aftershocks', 'LOLZ', 'could', ',', 'damn', 'post']",1
"['expext', 'know', 'late', 'stay', 'open', '?', '?', 'HA', 'idea', '.', 'wellll', 'yay', '24/7', 'walmarts', 'seee', 'midnightttt', '!']",1
"['@MyInnerJules', ""I've"", 'little', 'world', 'today']",1
"['yet', 'revision']",1
"['feeling', 'stuffy', '&', 'miserable', ';', 'cold', 'starting', 'kick']",1
"['@jessicaveronica', ':', ""lisa's"", 'music', 'inspired', 'learn', 'guitar', '...', 'thank', '!', 'becuase', 'love', '...', 'come', 'london', '..', '<3']",1
"['@timme625', 'WAIT', 'THINK', 'SAW', '!', 'IDK', 'sure', 'network', '""', 'tech', 'difficulties', '""', 'able', 'watch', 'parts']",1
"['@CrypticArkayne', 'ah', 'sounds', 'great', '.', 'take', 'ur', 'CO', ',', 'well', 'regardless', ""i'm"", 'sure', 'u', 'guys', 'put']",1
"['Heading', 'bed', '(', 'finally', ')', 'great', 'night', '(', 'though', 'could', 'easily', 'better', 'still', 'great', ')', '.']",1
"['@SofiaMiller', 'Apparently', ',', 'alseep', 'wished', 'good', 'night', '!', 'good', 'night', 'right']",1
"['boring', 'weather', 'outside', 'rain', 'shit']",1
"['need', 'quiet', 'place', 'rewind', 'reestablish', '.', ""I'm"", 'broken', 'inside', 'need', 'help', '.']",1
"['bed', '.', 'Shakespeare', 'final', 'tomorrow', 'feel', 'ready', '.']",1
"['catch', 'bus', 'today', 'instead', 'cycling', 'work', '..', 'Slightly', 'annoyed', 'buy', 'new', 'wheel', 'pedal', 'set', 'keep', 'riding']",1
"['@Sylvy78', 'thank', 'huuuuun']",1
"['FINALLY', 'registered', 'summer', 'class', '.', 'Since', ""I'm"", 'paying', 'pocket', '(', ')', ""can't"", 'shopping', 'June', '&', 'July', 'suxx']",1
"['@Schofe', 'Blimey', '!', '!', '..', ""There's"", 'flash', 'back', 'childhood', 'seeing', 'Sarah', 'together', '...']",1
"['@herojaejoong', ""today's"", 'concert', '?', 'wish', 'could']",1
"['@mojosmobile', 'Twittix', 'v1', '.', '1', 'crashing', 'loading', ""avatar's"", 'correctly']",1
"['@tommcfly', 'lovely', 'day', 'flying', 'UK', ""i've"", 'seen', '3', 'planes', 'fly', 'house', 'far', 'today', '!', 'xx']",1
"['Cash', 'Cash', 'chat', 'kicked', 'bit', 'ago', 'let', 'back', 'sorry', 'talkin', 'left', '!']",1
"['saw', 'shooting', 'star']",1
"['hard', 'time', 'downloading', 'Bros', '&', 'Sis', '03x22', '-', '23', '!', 'HELP', '!', 'http://plurk.com/p/stpzq']",1
"['@rpgmp3', 'Morning', 'would', 'much', 'better', 'started', 'afternoon', '!']",1
"['beth', 'invited', 'meet', 'club', '...', 'still', ""can't"", 'motivate', '...', 'darn']",1
"['push', 'play', 'moving', 'means', 'whenever', 'go', 'long', 'island', 'see', 'cousins', ""can't"", 'like', 'omg', 'maybe', ""they're"", 'mall', '!', '!', 'sadddddness', '!']",1
"['@cheydee', 'sorry', 'hear', 'bout', 'fish']",1
"['watching', 'Australian', 'master', 'chef', 'wishes', 'studied', 'hospitalty']",1
"['Motorcycle', 'shopping']",1
"['Party', 'time']",1
"['@RiskyBusinessMB', 'michael', 'bruno', '!', '!', 'nice', 'rap', 'skills', 'Kayne', '.', 'saw', 'video', 'tonight', '.', 'wish', 'could']",1
"['Oftt', 'need', 'read', 'Tomorrow', ',', 'War', 'Began', '&', ""I'm"", 'page', '6']",1
