,text,human_wrote
13448,"['...', 'corner', 'first', 'amistad', 'waiting', 'God', '..', 'minute', '..', '!']",1
13449,"[""I'm"", 'chillen', ""'"", 'red', 'f150', 'magic', 'happens', '..', 'beautiful', 'princess', '.']",1
13450,"['@RicanSinSation', 'dats', 'wats', '!', '!']",1
13451,"['@TradeSecretLaw', 'Scott', ',', 'graduation', 'congratulations', 'daughter---you', 'love', 'academic', 'scholarship', '!']",1
13452,"['grey', 'street', 'guitar', '-']",1
13453,"['@mave_nice', 'wow', '..', 'high-tech', 'naman', 'school', 'niyo', '..', 'online', 'lahat', '!', 'hahaha']",1
13454,"['#ifUfromNOLA', 'everywhere', 'else', 'tastes', 'bland']",1
13455,"['@MadAboutTees', 'much', 'planned', 'Springleap', 'next', 'months', ',', 'new', 'products', ',', 'tees', ',', 'new', 'site', '...']",1
13456,"['felt', 'earthquake', 'minutes', 'ago']",1
13457,"['@bcmccomas', 'oh', 'decided', 'ignore', 'calendar', 'application', 'planned', 'getaway', 'weekend', 'realized', 'missing', 'Sunday']",1
13458,"['Feeling', 'special', 'right', '!']",1
13459,"['Thunder', 'storm', 'tonight', '-', 'sky', 'talking', '!', '!']",1
13460,"['@candiceangel', 'lucked']",1
13461,"['@BMartha', 'oh', 'laughed', 'ass']",1
13462,"['Computer', 'shop', 'closed', '.', 'new', 'hard', 'drive', 'right', 'away', '.', ""I'll"", 'wait', 'til', 'Monday', '...']",1
13463,"['@frostyinleeds', 'Fun', 'definitely', 'Hope', 'great', 'weekend']",1
13464,"['@CORPZ', 'yeah', 'man', '!', '23', 'huh', '?', 'Old', 'ass', '!', 'Haha', '!', 'Early', 'bday', 'dinner', 'tues', ',', 'lemme', 'know']",1
13465,"['Ochem', 'sucks', 'incredibly', 'baddddd', '.', 'world', 'really', 'need', 'another', 'surgeon', '?', ':-/', 'need', 'distractions', 'pleaseeeee']",1
13466,"['@Fuzzbutt_Towers', 'TNX', ""I'm"", 'preparing', 'Jensen', 'ones', 'post', '=D']",1
13467,"['Dont', 'Know', 'It-Jonas', 'Brothers', '<3', 'Old', 'timeees', '06', ""'"", '*', '<3', 'Cupcake', '*']",1
13468,"['@suchasadaffair', 'oh', 'dear', '!', 'hope', 'get', 'finish', '132', '!', 'worry', '130', 'go', '!']",1
13469,"['added', 'home', 'gym', '!', '!', 'Kudos', 'Mom', 'Dad', 'finding', 'addition', '!', 'Thank', '!', '!', '<3']",1
13470,"['@LtotheIZ', 'Maybe', ',', 'mark', '""', 'adulthood', '""', 'Hm', '...', 'yeah', ',', 'getting', '?']",1
13471,"['@mandapetes', 'go', 'well', 'today', '?', '...', 'stop', 'laughing', ""robin's"", 'shorts', '.', 'poor', 'kid']",1
13472,"['Feeln', 'much', 'betta', ""can't"", 'wait', 'weekend', ',', 'party', '!', '!', 'Lol']",1
13473,"['@king_vithor', 'Vï', '¿', '½', 'na', 'Azul', 'ï', '¿', '½', 'bem', 'baratinho']",1
13474,"['Hills', 'finale', 'tonight', '!', 'Yah', '!', 'Bye', 'LC', '!', 'miss', 'u', '!']",1
13475,"['colege', 'ive', 'fel', 'wid', 'gf', 'well', 'lol', 'al', 'good', 'need', 'boost', '!', '!', '!']",1
13476,"['@jKeys_WheReitiS', 'see', 'pics', ""they're"", 'small', 'upload', '..', 'cant', 'find', 'page', 'steal', 'lol']",1
13477,"['sleep', 'good', 'sleep', 'get', 'apartment', ',', 'prefer', 'waking', 'house', '.', 'time', 'raid', 'kitchen', '!']",1
13478,"['morning', 'sexy', 'people']",1
13479,"['@DonnieWahlberg', 'thank', '!', 'show', '#19', 'Sunday', '!', ""i'm"", 'ready', 'face', 'time', '!', 'went', 'cruise', 'got', 'none', 'last', 'shot', 'Toronto', '!']",1
13480,"['@AsianPop', 'question', 'hahahahaha', 'hope', 'offend', 'anyone', 'Korean', 'pop', 'groups', 'look']",1
13481,"['O-M-G', '!', '!', 'b-day', '16h', 'June', ',', 'MESSAGES', 'ORKUT', 'PAGE', '!', 'oooh', '!', 'THANK', 'U', 'MUCH', 'GUYS', '!', 'love', 'yoou', '!']",1
13482,"['@Chaos33176', 'heehee', ',', 'name', 'looks', 'good', ',', 'though', '!', '!']",1
13483,"['@SamanthaMc_x', 'know', ',', 'bet', 'wont', 'even', 'like', 'summer', '.', 'need', 'food', 'go', ',', 'knows', 'mum', '!', '!', 'lol', 'x']",1
13484,"['@ZackTanner', 'tried', 'wordpress', 'morning', ',', '2', 'dozen', 'attempts', 'name', 'already', 'taken', ',', 'gave', 'guess', 'could', 'use', 'real', 'name']",1
13485,"['Came', 'home', 'getting', 'ratty', 'shop', 'staff', 'blister', 'foot', '.', 'Meh']",1
13486,"['wants', 'live', 'LA', '.']",1
13487,"['Hey', ',', 'decided', 'tweet', 'English', 'better', '!', 'Listening', '""', '""', 'sum', '41', '...', 'Great', 'song', '!', '!', '!', 'life', 'complicated', ':-D']",1
13488,"['@AstraOnTheAir', 'haha', 'alright', ',', 'sounds', 'good', '=]', 'able', 'tell', 'study', 'anywhere', '19-22', 'july', '?']",1
13489,"['@jmp5329', ""I've"", 'wondered', 'whether', ',', 'MSM', 'reporters', 'maturity', 'teeny-bopper', 'groupies', '?', 'Still', 'sure', '.']",1
13490,"['Finally', 'going', 'see', 'star', 'trek', 'today', '.', 'self', 'confessed', 'trekker', 'hang', 'head', 'shame', 'leaving', 'long', '!', 'Breakfast', 'first', '!']",1
13491,"['gaga', 'wearing', 'poker', 'face', '...', 'bitch', 'stole', 'shit', 'safe', '...', 'cards', 'showing', 'im', 'losing', 'face', '...', 'got']",1
13492,"['@f1_lou', 'aw', 'man', ',', 'another', 'bad', 'day', '?', 'whats', 'wrong', '?']",1
13493,"['@peyta', 'need', '.', 'accept', 'beauty', 'payment', ';)']",1
13494,"['@AubreyODay', 'new', 'pic', 'hot', 'usual', ',', 'love', 'everything']",1
13495,"[""I'm"", 'craving', 'junk', 'foods', '...']",1
13496,"['listening', 'http://bit.ly/5CXO1', 'click', '!', '!', '!']",1
13497,"['wondering', 'stole', 'garlic', 'shallots', '.', ""I'm"", 'sure', 'housemate', 'hide', 'somewhere', '!', 'Roar', '!', '!', ""can't"", 'cook', '...']",1
13498,"['http://www.winterfestival.com.au/index.php?option=com_content&view=article&id=50&Itemid=79', 'sold', '.', 'makes', 'sad']",1
13499,"['@tobiaspeggs', 'Congrats', 'edging', ""Microsoft's"", 'heavily', 'touted', 'great', 'option']",1
13500,"['sad', 'everyone', 'buying', 'fb', 'tix', 'im', 'really', 'excited', 'SYTYCD', 'amanda', 'amy', 'tonight', '!', '!', '!']",1
13501,"['Awake', 'almost', 'recovered', ""Brother's"", 'Wedding', 'Weekend']",1
13502,"['excited', 'hills', 'finale', '&', 'mtv', 'movie', 'awards', '!']",1
13503,"['@emilyosment_', 'u', 'Cadbury', 'MiniEggs', 'America', '-', 'awesome']",1
13504,"['im', 'biggest', 'fan', 'ill', 'follow', 'love']",1
13505,"['@BrwnBear5', 'picked', 'name', 'LOVE', '!', '!', '!']",1
13506,"['@Dojie', 'life', 'depended']",1
13507,"['@mmmich_', ',', 'dum', 'mot', 'sometimes']",1
13508,"['wished', 'able', 'go', 'ToyCon', '.']",1
13509,"['looking', 'follow', 'arrange', 'couple', 'gigs', 'Greece', 'end', 'July', '/', 'August', 'promote', 'New', 'Album', 'SANCTUARY', 'www.praying-mantis.com']",1
13510,"['@paulmwatson', 'true', ',', 'see', 'point', 'let', 'moan', 'anyways']",1
13511,"['@clmaggart', 'sorry', 'hear', 'hope', 'get', 'feeling', 'better', '!']",1
13512,"['one', 'younger', 'sisters', 'town', 'almost', 'week', ""I've"", 'seen', 'less', 'hour', '.', 'leaves', 'tomorrow', '.']",1
13513,"['Im', 'back', ',', 'energy', 'house', 'shit', '.', 'Every', 'Day', 'energy', '.', '[', '/', 'Fake', ',', 'shit', '!']",1
13514,"['Apparently', 'dropping', 'ipod', 'flight', 'stairs', 'makes', 'work']",1
13515,"['Well', 'really', 'wanted', 'go', 'Red', 'Rock', 'today', ',', ""I've"", 'got', 'much', 'around', 'house', '.']",1
13516,"['@JasHale', 'Awwh', 'Alice', '?']",1
13517,"['@TCBallew', 'Awe', ""I'm"", 'sorry', '.', 'told', 'canceled', 'Saturday', 'yesterday', '.']",1
13518,"['@wearyroad', 'Glad', 'like', ""We're"", 'working', 'making', 'better', 'every', 'day', '.']",1
13519,"['@Paul_Coleman', 'Oh', 'Paul', 'let', 'know', ',', 'READ', 'Tweets', '.', ""How's"", 'book', 'coming', 'along', '?']",1
13520,"['@twudster321', 'http://twitpic.com/6c9bi', '-', 'OMG', 'luufaaaaaaah', 'thankss', 'soo', 'much', 'sooo', 'sexy', '!', 'Im', 'goin', 'take', 'one', 'fo', 'like']",1
13521,"['@bossandnova', ""I'm"", 'person', '.', 'following', 'online', '.']",1
13522,"['FIRE', 'FRIDAYSSSSS', 'BABYYY', '<3', ""I'm"", 'waiting', ',', ""I'll"", 'walk', 'obedience', '&', '&', 'worship', 'God', '.', 'People', 'say', 'look', 'diff', ';', 'well', 'God', '.']",1
13523,"['found', 'nothing']",1
13524,"['@ShottaDru', 'neva', 'beans', 'frm', 'chicken', 'spot', ',', 'idk', 'something', 'bout', 'popeyes', 'tells', 'stick', 'chicken', 'BUTT', 'try', 'asap']",1
13525,"['@CathrynMarie', 'nice', 'finally', 'MEET', 'u', '!', 'thanks', 'comin', '!', '!', '!', 'fuuuunnnn', '!']",1
13526,"[""can't"", 'believe', ""i've"", 'drunk', 'much', 'milkshake', '...', 'love', 'sweet', 'sweet', 'milk']",1
13527,"['got', 'home', ',', 'saw', 'gema', 'earlier', 'today', 'one', 'random', 'nights', '...']",1
13528,"[""There's"", 'stupid', 'scratch', 'laptop', '.', 'want', 'disappear']",1
13529,"['@bowwow614', 'qive', 'shoutout', 'please', 'coe', 'westchester', 'come', 'back', 'NY', ';]', 'crunk', 'apollo', '.', '-', '-', 'CHULA']",1
13530,"['@NKANGEL74', 'hope', 'get', 'feeling', 'better', ',', 'sick', 'fun', 'seems', 'like', 'everyone', 'getting', 'year']",1
13531,"['Two', 'problems', 'til', ""I'm"", '(', 'kinda', ')', 'done', 'homework', '!', 'Unfortunately', ',', 'next', ""week's"", 'already', 'waiting', '.']",1
13532,"['@kellyjo9', 'Omagosh', '...', ""there's"", 'http://bit.ly/p6R11', '(', 'fun', 'music', 'coming', '!', ')', 'www.indianabeach.com', '-', '-', 'jingle', '!']",1
13533,"['@Charlara87', ""I'm"", 'jealous', ""you's"", 'seeing', 'Britters', 'tonite', '!', '..', 'bet', 'complain', 'know', 'songs', '.']",1
13534,"['Soo', 'hungry', '!', 'wish', 'late', 'eat']",1
13535,"['Chandler', 'mall', '@jackieerae']",1
13536,"['Hate', 'life', ',', 'study', '4', 'relly', 'big', 'test', 'tomorrow', '.', 'Bye', '.']",1
13537,"['salon', '@shintanurfauzia']",1
13538,"['Monkeys', 'need', 'entertain', 'us', '.', 'refuse', '.']",1
13539,"['aahh', '..', 'missed', 'call', 'dad', ',', ""who's"", 'working', 'Switzerland', 'next', 'november', ""He's"", 'suppose', 'call', 'later', 'week', '..']",1
13540,"['Patrick', '&', 'Anna', 'taking', 'lunch', 'break', 'attending', 'Cleansing', 'Stream', 'Retreat', 'Church', 'Way', ',', 'TCOTW', 'http://snipr.com/jegpp']",1
13541,"['Smile', 'always', 'good', 'day', 'working', '?', 'remember', 'day', 'coming', 'soon']",1
13542,"['@Michael_Cera', 'hey', '!', 'watched', 'trailer', '""', 'Year', 'One', '""', 'looks', 'really', 'cool', '!', 'lol', 'know']",1
13543,"['lost', 'voice']",1
13544,"['@JoelMadden', 'Hey', 'joel', ',', 'next', 'time', 'come', 'Manila', 'bring', 'girls', '.', 'guys', 'beautiful', 'family']",1
13545,"['witnessed', 'huge', 'fight', 'neighbors', 'leaving', '.']",1
13546,"['Bored', 'mind', '...']",1
13547,"['hate', 'change', 'driving', 'instructor', '...', 'new', 'one', 'dented', 'confidence', 'slightly', '...']",1
13548,"['@TOOFASTOOFREAKY', 'yea', 'see', 'lol', '...', ""that's"", 'rough', 'sex', 'right']",1
13549,"['Totally', '.', 'Heartbroken', '.', 'could', 'Rudd', '?']",1
13550,"['little', 'overwhelmed', 'right', '-', ""can't"", 'sleep']",1
13551,"['[', 'Duran', 'Duran', 'ï', '¿', '½', 'Rio', ']', 'getting', 'late', 'night', 'loopiness', 'otherwise', 'good', '@DecoDelight', '?', 'th', '...', '?', 'http://blip.fm/~7d8g8']",1
13552,"['Going', 'bros', 'see', 'fam', '&', 'pick', 'Skotch', '...', 'went', 'Hell', 'City', '...', 'ready', 'tattoo']",1
13553,"['feel', 'death', 'knocking', 'door', '!', ""can't"", 'eat', 'well', ',', 'recurring', 'back', 'pain', ',', 'bleeding', 'HAY', '!']",1
13554,"['wishing', 'attending', '#beatweetup', 'even', 'bought', 'badge']",1
13555,"['Sometimes', 'want', 'take', 'Trinity', 'computer', 'run', 'away', 'never', 'ever', 'come', 'back', '.', 'Oh', ',', 'much', 'drama', 'Twitter', '.']",1
13556,"['@DawnRichard', 'im', 'still', 'alive', '.']",1
13557,"['FUTURE', '!', '!', '!', 'BRAND', 'NEW', 'SINGLE', 'FDM', '""', 'FUTURE', '""', 'UPLOADED', 'MYSPACE', '-', 'GO', 'LISTEN', '!', '!', '!', ':', 'http://www.myspace.com/fdmonline']",1
13558,"['Feeling', 'like', 'crap', 'morning', 'tad', 'annoyed', '@exwebjunkie', 'sleeping', 'like', 'baby', '4', 'hours', 'kip', '&', ""I'm"", 'managing', '3']",1
13559,"['@sarapickle', 'Caryatids', 'Niko', 'bookmark', '.']",1
13560,"['LAST', 'DAY', 'St', 'Andrews', '..', 'spend', 'west', 'sands', '!', 'packing']",1
13561,"['realized', 'need', 'go', 'fix', 'f-ing', 'piercing', 'next', 'week', '.', ""i'm"", 'scared', '.', ""they're"", 'gonna', 'cut', 'lip', 'open']",1
13562,"['http://bit.ly/VWfIL', '@tommcfly', '@dougiemcfly', 'miss', 'guys', 'come', 'back', 'Brazil', '!', '!']",1
13563,"['Millersfield', '.', 'Watchin', 'game', 'Coco']",1
13564,"['@anima', 'ya', ',', 'kejang', '2', 'ampe', 'pingsan', '..', 'thanks', 'dude', '.']",1
13565,"['@Louiejizz', 'holy', '!', 'learned', '!', 'haha', 'read', 'mentions', '!', 'hahaa']",1
13566,"['Berlusconi', 'troubles', 'cloud', 'Italy', 'poll', 'http://is.gd/RW3q', 'Something', 'publicly', 'pious', 'conservatives', 'may', 'privately', 'bad']",1
13567,"['@EricMillegan', '0k', '...', 'enjoy', 'Dora', 'Explorer', '..', 'greetings', 'niece', '!', '!']",1
13568,"['@justinngaston', ""I'm"", 'great', 'thanks', '?']",1
13569,"['@kconger', 'absolutely', 'hope', 'pick', 'job', 'wants']",1
13570,"['@BigStan4u', 'Darn', ',', 'really', 'hoping', 'Nuggets', 'would', 'take']",1
13571,"['want', 'go', 'back', 'work', 'tomorrow', 'wants', 'wiv', 'hubby']",1
13572,"['30th', 'Birthday', '.', 'Step', 'One', '.', 'Change', 'flat', 'tire', '.', 'Ha', '!', '!']",1
13573,"['@PJBL', ""I'm"", 'good', '.', 'Thanks']",1
13574,"['@gibsondm', 'liked', 'saying', '?']",1
13575,"['pumped', 'bummed', 'time', '...']",1
13576,"['Feeling', 'Lied']",1
13577,"['TGIF', ',', 'finally', 'breath']",1
13578,"[',', 'company', 'let', 'befriend', 'fellow', 'employees', '(', 'past', 'present', ')', 'facebook', '.', 'suddenly', 'de-friended', ',', 'mad']",1
13579,"['@Tuesdaychan', ""I'm"", 'worried', '.']",1
13580,"['photo', 'shoot', 'new', 'album']",1
13581,"['sum', 'BS', ',', 'think', 'damaged', 'I-POD', '!', 'shit', '!']",1
13582,['night'],1
13583,"['@_shasha_', 'got', 'voice']",1
13584,"['Dreamed', 'beautiful', 'inside', '&', '.', 'good', 'person', '.', 'Woke', 'crying', '.', 'miss', 'certain', 'friends', '&', 'heart', 'hurts', '.']",1
13585,"['@LilMya', 'Yes', 'gorgeous', '-']",1
13586,"['@', 'dinner', '.', 'Going', 'see', 'Titanic', 'exhibit']",1
13587,"['@clairabellejp', 'Salad']",1
13588,"['doesnt', 'feel', 'good']",1
13589,"['brit', '.', 'lit', '.', 'exam', 'bad', '!', 'Hubby', 'visiting', 'weekend', '-', 'awesome', '!', '!']",1
13590,"['Well', ""'"", 'nevermind', '.', 'Galaxy', 'Music', 'jipped', 'Tim', 'strings', '!', 'Noooo', '.', 'feel', 'bad']",1
13591,['@samyoungnews'],1
13592,"[""they're"", 'leaving', 'tomorrow']",1
13593,"['ipod', 'shuffle', 'shuffley']",1
13594,"['chilling', 'watching', 'adult', 'swim', 'enjoying', 'nice', 'drink', 'new', 'stainless', 'steel', 'flask']",1
13595,"['going', 'fail', 'exam', 'today', '...', 'haha', 'yeh', 'right']",1
13596,"['@LucasBlack', 'Cargo-Lifter', 'project', 'seams', 'shelved', 'http://bit.ly/FpqgE']",1
13597,"['always', 'miss', 'fun', 'stuff', '!', 'gotta', 'stuck', 'workin', 'hotel', '!', 'fun', 'lol', '!', '!', '!', '@sdotthepen']",1
13598,"['Wohoo', ',', 'F1', 'Grand', 'Prix', 'Fuji', ',', 'Suzuka', 'sucky', 'circuits', '!']",1
13599,"['@JASMINEVILLEGAS', 'jasmine', ',', 'freaking', 'love', 'ur', 'version', 'kiss', 'thru', 'phone', '!', '!', 'amazing', '!', '!', '!']",1
13600,"['video', 'almost', 'uploaded', '!']",1
13601,"['@Mcdimples', 'Thanks', 'following', 'back', '!']",1
13602,['supposed'],1
13603,['interview'],1
13604,"['@AubreyODay', 'thank', 'baby', '!', '!', '!', 'www.danitykanefans.com', 'PLEASE']",1
13605,"['@NmEcCg', 'yah', 'Miley', 'cute']",1
13606,['fever'],1
13607,"['put', 'super', 'cute', 'Kate', 'Spade', 'sunglasses', '.', 'unemployed', 'allowed', 'go', 'shopping', '.']",1
13608,"['mom', 'LOT', 'better', '.', 'surgery', 'went', 'great', '!', 'Glad', 'thats', ',', 'back', 'work', '.', ""can't"", 'wait', 'see', 'baby', 'girl', 'tonite', '!', '!', '!']",1
13609,"['@norks', '?', '.']",1
13610,"['http://twitpic.com/7m9xo', '-', ""can't"", 'put', 'afp', 'rights', '.', 'guys', '!', '!', '!']",1
13611,"['@miacarruthers', 'god', 'woman', ',', 'manage', 'get', 'words', 'music', 'fit', '.', 'head', ',', 'cant']",1
13612,"['@joyceho', 'fine', '.', 'im', 'going', 'learn', 'components', 'blood', '.', 'fun', ',', 'still', 'crazily', 'jealous']",1
13613,"['@Ozquilter', 'know', 'got', 'things', 'done', 'rest', 'week', 'relatively', 'sane', '!']",1
13614,"['Owww', '.', 'tongue', 'hurts']",1
13615,"['SAD', '-', '-', '-', 'David', 'home', 'next', 'week', '!']",1
13616,"['@Sadandbeautiful', ""I'm"", 'starting', 'settle', '...', 'got', 'internet', 'access', 'today', '.', 'Miss', 'like', 'crazy', '.', 'xoxo']",1
13617,"['@Chinalatina79', 'looking', 'forward', '...', 'damn', ',', 'let', 'friend', 'OZ', ',', 'go', ',', 'place', 'stay', 'even', '...', 'ugh']",1
13618,"['@nickpaulus', 'Get', '100', 'followers', 'day', 'using', 'www.tweeteradder.com', 'add', 'everyone', 'train', 'pay', 'vip']",1
13619,"['trusty', 'PowerMac', 'G5', 'died', '.', 'get', 'external', 'drive', 'enclosure', 'try', 'salvage', 'pos', 'songs', 'till', 'upgrade', 'MacBook', 'Pro']",1
13620,"['eating', 'chocolate', 'missing', 'scott']",1
13621,"['FUCK', 'UPLOAD', 'DAMN', 'PICTURE', 'KEEPS', 'TELLIN', 'FILE', 'BIG', 'SOMONE', 'HELP']",1
13622,"['dont', 'wait', 'round', 'nam', 'person', '.', 'wouldnt', ""ja'vone"", '.']",1
13623,"['@ycsing', ""that's"", 'nicki', 'monday', 'night', 'drag', 'queen', '...']",1
13624,"['durrrrtttyyy', 'south', 'tomorrow', '!', 'shall', 'pay', 'tuition', 'fee', 'tomorrow', '.', 'hopefully', 'last', '18', '-', 'unit', 'term', 'college', '!', '!', '!']",1
13625,"['@socialgumbo', 'Glad', 'feel', 'good', '.', 'iced', 'coffee', 'sounds', 'delish', '-', 'think', 'go', 'get', '.']",1
13626,"['@shelbymartel', '@cybersixonline', '@kablyden', '@ROCtheSHO', 'Hello', 'welcome', '!', '!']",1
13627,"['@CHRISDJMOYLES', 'please', 'give', '""', 'shout', '""', 'twitter', 'hate', 'radio', ',', ""i'd"", 'really', 'appreciate', '?', 'even', 'reply']",1
13628,"['@fouldsy', ""'"", 'poor', ""'"", '...', 'went', 'fishing', '?', ""I'm"", 'confused', '...', '...', 'u', 'coming', 'week', '-', 'leaves', 'Friday']",1
13629,"['Getting', 'last', 'meal', 'LA']",1
13630,"['turned', 'alarm', 'go', 'gym', 'morning']",1
13631,"['get', 'ready', 'serious', 'calm', '...', 'although', 'everyone', 'else', 'gone']",1
13632,"['@linachmielewski', 'dear', 'goodness', ',', 'really', 'got', 'twitter', '.', 'celeb', 'though', '!']",1
13633,"['www.toyoverlord.com', '=', 'toy', 'goodness']",1
13634,"['make', 'past', 'caspers', 'fly', 'NASA', '?', 'Please', '.']",1
13635,"['Met', 'lovely', 'Roy', ""Amebix's"", 'set', '.', 'Ticket', 'signed', '&', 'got', 'pic', 'said', 'sad', 'byebye', 'Jim', 'Facecage', 'gr8', 'end', '2', 'fantastic', 'weeks', '!']",1
13636,"['snuggle', 'covers', '...', 'love', 'tweeps', 'â', '\x99', '¥', ""I'll"", 'back', 'tomorrow', '...', 'send', 'private', 'msg', 'want']",1
13637,"['got', ',', 'time', 'start', 'work', 'least', 'sun', 'still', 'shining', '!']",1
13638,"['Hanging', 'slums', 'va', 'beach', 'aka', 'red', 'star', '@', 'town', 'center', '.']",1
13639,"['""', '""', 'one', 'words', 'try', 'cut', 'sentences', 'whenever', '.', 'Also', '-', '-', ':', '0', 'Morning', ':', '1']",1
13640,"['got', 'home', 'SM', 'Sucat', ""AJ's"", 'crib', '.', 'Saw', 'Ayer', 'Sucat', 'much', 'fun', 'Unity', 'friends', '.']",1
13641,"['@zoesalbahe', ':', 'Hello', ',', 'lovey', ',', 'fun', 'work', 'today', '.']",1
13642,"['@goldiam24', 'got', 'back', 'gym', '.', 'working', 'time', '.', 'Hopefully', 'sore', 'soon', '.', 'See', 'ya', 'tomorrow', '.']",1
13643,"['thinks', 'ty', 'donuts', 'gross', '!', 'goodnighttt']",1
13644,"['@skygreenleopard', '.']",1
13645,"['Wish', 'watching', 'conan', ',', 'one', 'tv', 'house', 'occupied', 'hope', 'still', 'dance', '.']",1
13646,"['hah', ',', 'updated', 'almost', '2', 'weeks', 'got', 'angry', ""can't"", 'update', 'sms', '>', '8I']",1
13647,"['@SDI8732', 'happened', '!', '!', '!', 'wanna', 'kno', '..']",1
13648,"['@bevmost', '-', 'Monday', '...', 'Apple', 'WWDC', '...', 'San', 'Fran', '...', 'new', 'stuff', 'coming', 'soon']",1
13649,"['@andybeckwith', 'bah', '!', 'sun', ':-D', 'Still', 'tmrw', '(', 'time', 'rain', ')']",1
13650,"['@shelightsupwell', ""I'm"", 'picking', 'icon', 'right', '.', '&', 'think', 'maybe', 'backdate', '.', 'Chuck', 'waited', '3', 'weeks', '.']",1
13651,"['back', 'hurts', 'feel', 'old']",1
13652,"['Going', 'movies', 'tasha', 'see', 'terminator', ',', 'bahaha']",1
13653,"['@tabloislove', 'D:', 'sorry', '!', 'Gah', '.', 'brain', 'functioning', ',', 'late', '!', 'LOL', 'sorry']",1
13654,"['@pamjob', 'indeed', ',', 'already', 'following', ',', 'cheers', 'anyway', 'though']",1
13655,"[""Can't"", 'wait', 'eat', 'Kosmos', 'lunch', 'today', '!', 'Love', 'classy', 'Greek', 'salad', '.']",1
13656,"['@Ponziniman', '!', '!', '!', '?', '!', '!', '?', 'problems', '.', 'sorry', '.']",1
13657,"['learned', 'something', 'english', '..']",1
13658,"['@jackalltimelow', 'come', 'jakarta', 'soon', '.', ""There's"", 'lot', 'ATL', 'fans', 'bring', 'party', 'bus', 'turn', 'party', 'scene', 'mood', '!']",1
13659,"['@cherrywopie', 'korean', 'dramas', '?', 'arent', 'japan', '?', 'ahaha', 'bus', 'broke', 'today', 'ill', 'tell', 'details', 'get', 'back', '!']",1
13660,"['home', 'today', 'Linda', 'Blair', 'baby', 'lol', '.', 'seriously', ',', 'poor', 'munchkin', 'sick']",1
13661,"[""can't"", 'track', 'livetiming', 'race', '.', 'java', 'script', 'issue', '.', 'damn', 'office', 'comp', ',', ""can't"", 'install', 'anythng', '#Turkish', 'Grand', 'Prix']",1
13662,"['@boxOFjuice', 'Ikr', '.', '*', 'sadness', '*']",1
13663,"['@oleefowler', 'yes', 'mam', ',', 'fucking', 'summer', '.', 'congratulate', 'living', 'person', 'hell', 'fml', '.']",1
13664,"['@weedoutofthepot', 'get', 'mushy', 'dunk', 'cream', 'goes', 'hard', '.', ')', 'oh', 'well', '.', 'want', '?']",1
13665,"['@FlorianYoga', 'uhhh', ',', '...', 'welcome', '?', '...', '.', 'Yes', ',', 'human', 'okay', ',', 'prefer', 'bold', 'patriotic', 'American']",1
13666,"['@dbostedor3', '!', 'technical', 'issues', 'wifi', 'may', 'prevent', 'live', 'stream', '!']",1
13667,"['@UnderoathBand', 'Paramoreee', '!', '311', '!', 'King', 'leon', '!']",1
13668,"['forgot', 'twitter', 'today', '.', 'damn', ""i'm"", 'bad']",1
13669,"['Great', 'evening', 'new', 'followers', '...', 'ask', 'interact', '.']",1
13670,"['@DebbsElli', 'Morning', '!', 'Make', 'cuppa', '!', '...', 'although', 'thats', 'solution', 'everything']",1
13671,"['@jlk77', 'Ha', '!', 'Interesting', '...', 'well', ',', 'make', 'fun', 'discussion', '.', 'Maybe', 'serve', 'cocktails', 'instead', 'coffee', 'like']",1
13672,"['goodmorning', 'everyone', '&', 'happy', 'fathers', 'day', '!', 'overslept', '15', 'minutes', 'today']",1
13673,"['lunch', 'alone', 'D:', ""everyone's"", '!', 'tiga', 'org', 'jua', 'sja', 'tgl', 'di', 'rumah', 'ani', '!', 'AKU', 'SJA', 'INDA', 'BERLESEN', '!', 'next', 'year', ',', 'wait', '!']",1
13674,"['@rpeete', 'Yeah', '.']",1
13675,"['Drinks', 'dancing', 'old', 'friends', ',', 'including', '@mmac', '!', ""I'm"", 'excited']",1
13676,"['somehow', '...', 'SIMPLY', 'ADORE', 'RAINBOW']",1
13677,"['carona', 'lime', 'bed', 'time', 'love', 'adult', '.']",1
13678,"['@greenoliverr', 'ooh', 'cool', '!', ""I'm"", 'currently', 'addicted', 'Japanese', 'version', ',', 'hehe', '~']",1
13679,"['Nothin', ""'"", 'like', 'bro', '/', 'sis', 'picture', 'back', 'day', ',', 'right', '?', 'miss', ',', 'Bro', '!', 'http://twitpic.com/61eki', 'http://twitpic.com/61el0']",1
13680,"['starts', 'love', 'julian', 'kirrin', ',', 'hehe']",1
13681,"['Haveee', 'aaaaa', 'greatttt', 'dayyyy', '!', '*', 'u', '&', '4eva', '*']",1
13682,"['Back', 'running', 'errands', '-', 'anyone', 'miss', '?']",1
13683,"['TV', 'really', 'wants', 'watching', 'Tonys', '...']",1
13684,"['@dan99iel', 'subscribe', 'RSS', 'way', '.']",1
13685,"['Promoting', 'new', 'etsy', 'site', '!', 'check', '!', 'scrabble', 'tile', 'jewelry', '!', 'www.spontaneousdots.etsy.com']",1
13686,"['Clean', 'house']",1
13687,"['dont', 'know', 'going', '.']",1
13688,"['YES', 'TOM', ',', 'COURSE', '.', 'follow']",1
13689,"['@eddieishere', 'Oh', 'miss', 'tayto', 'cheese', 'onion', 'crisps']",1
